134,"[1764.9306258360702, 1872.802827263377, 1414.8581258210183]","[1750.9810217986353, 1852.8772641893684, 1223.8177971272896]","[1431.589799638817, 1679.2645594003209, 1460.3483649260731]","[1417.5260741639474, 1653.4377431266491, 1270.721544051698]","[1591.6181176210237, 1420.9564838468336, 1470.6515464714705]","[1923.4379290471245, 1621.2083909855191, 1423.6728458667858]","[1906.5500346678305, 1603.2611889654186, 1231.5400460824042]","[1573.6852128848218, 1400.4287560043385, 1277.5712802443204]"
135,"[1772.3868361123068, 1826.5054967417923, 1416.3200205007909]","[1776.9263874595126, 1814.786444297843, 1224.1480064420123]","[1437.1959915119246, 1630.8912477994247, 1421.2891952743546]","[1441.5160080672006, 1613.2156035045055, 1230.260262743938]","[1596.793624076666, 1372.5239407667166, 1435.8909191011435]","[1930.5795363680568, 1574.9081560203467, 1429.581715505225]","[1932.2892351432338, 1565.2098770999644, 1236.1254255946037]","[1597.566987326678, 1360.2872416824694, 1241.2820010274706]"
136,"[1818.4279574222785, 1778.11190982798, 1429.3570565819996]","[1841.9795176877014, 1771.9573658671898, 1238.3191747320266]","[1486.5622545614508, 1579.6637235428784, 1395.8011030718258]","[1509.8489125420765, 1567.5205880007575, 1205.7131765028616]","[1646.8023677668855, 1322.3154460331473, 1418.8933135550506]","[1977.32684686498, 1527.5574270045179, 1451.165745163456]","[1998.166401223721, 1523.4361948362632, 1258.627322479966]","[1666.8516998656526, 1315.6822852232303, 1225.0454573660704]"
137,"[1854.4394637291239, 1712.8975460340785, 1445.384155650881]","[1891.8699921891077, 1720.9850225671798, 1256.6473681224336]","[1514.5637422377276, 1540.62175479391, 1371.5730786745141]","[1551.2943136095664, 1542.6939440018502, 1183.2390266112359]","[1656.6357794783964, 1272.073838472202, 1383.2278148736975]","[1995.6870116054733, 1451.300897974843, 1456.2629777282177]","[2030.6549772236745, 1461.7161408648362, 1266.023444807301]","[1690.7626456387009, 1280.1526725661026, 1191.412655580277]"
138,"[1904.0037977963361, 1627.9752937397493, 1469.4366179368096]","[1954.017502830374, 1653.0718661734027, 1285.1628594553697]","[1555.1972021852603, 1499.109341732468, 1358.215870490109]","[1603.9384921672788, 1518.2809263370111, 1173.6085006409382]","[1671.0314763812753, 1218.2570947321424, 1346.2694786219324]","[2019.7052140352903, 1354.164652877507, 1457.4808637737322]","[2067.581186968592, 1381.9709212667951, 1271.854846082638]","[1717.958394479111, 1244.008626474402, 1158.7656417018127]"
139,"[1972.7861496663236, 1539.8499659701674, 1479.7026064537567]","[2029.6941029172995, 1561.168756516202, 1296.9595608118925]","[1614.9971795244483, 1450.2822472140974, 1358.842331785923]","[1670.0132519499805, 1465.850573575204, 1175.6648140683506]","[1700.3047409296069, 1158.732056107801, 1346.2175135573393]","[2058.716968281078, 1255.3146359582809, 1467.1501081396991]","[2113.8237928526714, 1279.5698862612035, 1283.0380865108004]","[1754.2938595837545, 1181.0643584718828, 1160.1814707401797]"
140,"[2035.587500416019, 1482.8822602812104, 1435.1931917960662]","[2083.8989057397207, 1473.8882423817663, 1248.9859350585832]","[1664.2480968300636, 1417.7099520081063, 1342.9861043791186]","[1710.0697612665372, 1403.1976494056246, 1157.209593082792]","[1718.5401886256213, 1119.477392495929, 1366.3952738986895]","[2091.217674069593, 1191.5045990988722, 1457.6957954206046]","[2137.961781539432, 1185.421581873136, 1269.812051823184]","[1763.8689392227573, 1111.3698510638549, 1176.9156231964828]"
141,"[2062.545929821391, 1448.6208238219801, 1419.5848011127896]","[2101.8620961527754, 1450.0720686874677, 1231.0638217567275]","[1691.8329280385256, 1363.2597621016175, 1342.5920167609813]","[1729.03456931557, 1359.030773459812, 1154.386550449956]","[1765.7982535046433, 1068.4696596475012, 1350.7287314604432]","[2137.3701648007673, 1160.7879980774085, 1427.0428913740864]","[2174.857255639032, 1165.1063821685104, 1237.047140449948]","[1801.9207132496606, 1070.7404257381259, 1159.1224230769988]"
142,"[2075.7593392092217, 1434.1367834668567, 1438.6957607895663]","[2114.559378209917, 1440.1563856028038, 1250.1583690931316]","[1713.5113217924234, 1318.1732613019233, 1361.421154379464]","[1750.6862338060855, 1318.3519034076967, 1173.1629858667447]","[1812.2032025578953, 1030.665279405231, 1367.5328660041066]","[2174.716542235593, 1153.6381583687478, 1444.1746396865112]","[2211.449144044536, 1162.369216993052, 1254.1830599532339]","[1847.747457679554, 1037.2510835195094, 1175.9181510132814]"
143,"[2126.9991781730964, 1420.2914399365948, 1445.3241766966783]","[2166.7080100567787, 1422.093032872804, 1256.8885387792423]","[1766.73065328442, 1297.590014204546, 1369.209266928657]","[1804.8904162527929, 1293.5382902632068, 1181.1918208464126]","[1869.1883472039708, 1011.6717009464073, 1383.0446961820685]","[2229.632660527267, 1141.3673029543233, 1458.3517987072619]","[2267.2460071520927, 1145.8150900446426, 1268.3839879192717]","[1905.6504256939115, 1013.9184507859757, 1191.5024427851947]"
144,"[2192.7869118519698, 1370.283394449755, 1405.855993523421]","[2217.2808076775523, 1355.8514540684205, 1215.3834367911174]","[1822.0611418178494, 1262.0132465103957, 1367.3526444621725]","[1844.7633639125459, 1241.8684499702629, 1177.8745710808216]","[1911.355179860922, 972.7787365935285, 1395.782435974414]","[2282.5292666856767, 1087.943308979107, 1432.919081152657]","[2304.941835718101, 1076.1458147191909, 1240.8753057563797]","[1932.388738841071, 958.7346771322466, 1202.4347706679073]"
145,"[2276.523778537006, 1306.315763723191, 1368.5638061438246]","[2278.3511065077987, 1283.839683785501, 1177.3060915094939]","[1895.860592426955, 1230.8197103335715, 1374.761713393133]","[1895.5314034295527, 1202.8494223081386, 1184.9178337699877]","[1962.4537223015732, 935.7240391315185, 1405.1291283906205]","[2344.0040783558775, 1018.0002361984996, 1397.244645587843]","[2343.8235756686313, 998.2858354546892, 1204.543774775088]","[1960.569006122528, 913.857460227026, 1211.3734408329685]"
146,"[2391.868674832012, 1199.760846884529, 1362.9967485586078]","[2371.3035703617215, 1182.774323407094, 1172.2703445074067]","[2006.9517456260282, 1177.3103752955067, 1407.4654266050786]","[1983.6348647877887, 1155.1408754854758, 1218.2883128884948]","[2034.2637494620244, 875.100205641412, 1426.4745772021872]","[2420.8348334567904, 904.189612662439, 1380.3354907752177]","[2398.533794857469, 890.2556439415453, 1188.4219060997746]","[2009.8765608686695, 859.3008522231506, 1233.6570174388778]"
147,"[2475.805399574117, 1092.506712850566, 1364.9021354319486]","[2445.7316305127324, 1072.962753321658, 1175.6889520529876]","[2096.658275913883, 1154.8563793387332, 1419.6972729910394]","[2062.8442401937905, 1130.9039812915348, 1232.3312205052762]","[2059.5254822106517, 854.7861743674491, 1451.5925347489028]","[2441.64750616354, 798.4966099023169, 1394.7906367127266]","[2410.489907918015, 782.2581993065311, 1204.2969783332549]","[2025.9029674619574, 837.139594838964, 1260.3306968880293]"
148,"[2554.6476214718064, 954.3695279892535, 1393.7979946093878]","[2519.215845811686, 931.0084723333177, 1205.9499787661628]","[2202.2328322888743, 1109.7059420976277, 1441.9326412605856]","[2162.1219913569144, 1083.0931376490391, 1256.17467215266]","[2093.9973465303838, 830.0495401140463, 1492.088961445969]","[2450.7460624387477, 679.7393658183671, 1441.59720886226]","[2415.0504387904593, 659.7620893423303, 1252.2587640950615]","[2055.5635828738896, 809.2563674033614, 1302.0535550901516]"
149,"[2594.9848551384516, 829.1675315235823, 1419.69704719728]","[2557.9880007464285, 806.961251419297, 1232.0107648188098]","[2292.9656794582274, 1070.8449907164766, 1451.6180846277762]","[2250.581025108982, 1046.779457077143, 1266.0176127147502]","[2116.2527342437265, 830.3897473433998, 1509.8597443768674]","[2423.7823678843556, 592.3613587437767, 1475.505377382758]","[2387.4174189259315, 573.4230522123185, 1286.187531359533]","[2077.044471158559, 811.3255782824034, 1319.8012390348058]"
150,"[2616.9001673550197, 686.6409696297455, 1431.582110521206]","[2585.714224075106, 673.2720036963738, 1242.012243728934]","[2377.623121878152, 991.6568382357661, 1450.4061589037935]","[2340.6634290551306, 977.7283344894374, 1262.6213834351595]","[2147.33065798392, 798.677196456575, 1496.9090505839517]","[2392.9323543310497, 495.9332253699048, 1475.9780544269565]","[2363.201140888921, 485.59478431722704, 1284.8459342227359]","[2114.8470257495073, 788.8724845677981, 1304.8891371618333]"
151,"[2627.538862770757, 573.1451671966196, 1468.435906831787]","[2611.132188936458, 564.7725810829041, 1276.7362783514773]","[2448.9946398860366, 917.7653554156241, 1469.6257545209605]","[2426.677913342275, 909.9375569118688, 1279.195102327191]","[2183.425190241711, 771.7279717094175, 1493.796604282061]","[2368.7677599716153, 428.1395789518131, 1491.0836564019505]","[2354.489520749044, 422.46140374636, 1297.9872918557971]","[2166.6320264806723, 767.0856621327914, 1299.581763186716]"
152,"[2628.907717941211, 481.2413699233539, 1463.7587137575704]","[2616.2927090484973, 471.61628873699794, 1271.831003234003]","[2484.8769482601742, 841.5734843313027, 1456.11449355408]","[2466.4049822623074, 833.0845609834184, 1265.300792105373]","[2205.824479186778, 722.442457386604, 1475.5000016841327]","[2356.755901881832, 362.4528743285756, 1481.7783462901843]","[2346.5545495677816, 355.28102854488435, 1288.47337266322]","[2193.248435956628, 716.5292255838683, 1281.0010486912672]"
153,"[2630.2594146186516, 370.5751553391037, 1436.0093660566424]","[2601.4632933740345, 369.11643863474933, 1245.5974907681848]","[2513.7563082688057, 740.468956017761, 1451.7615665844562]","[2479.3153733811782, 740.527101421173, 1262.9840185784308]","[2228.977435462666, 641.3256628134034, 1490.6187540557205]","[2352.254112746705, 271.3222015246609, 1472.9407634969648]","[2325.9309383383993, 272.1845275099924, 1281.0328098502575]","[2200.2927860044647, 643.6601441849783, 1297.7594608619875]"
154,"[2668.3308514878836, 290.78920772297204, 1393.5777488476203]","[2607.6567958084675, 298.1313184569319, 1210.950316402747]","[2576.3018571276234, 664.9539698164369, 1440.2031109986463]","[2510.4316011108353, 674.0173210255886, 1260.197252635283]","[2297.295714723239, 578.1552336234566, 1524.2259168208961]","[2395.6582011354517, 203.63091716509015, 1474.5412156922876]","[2337.289421739362, 213.2292075564764, 1290.087226298523]","[2236.5213114374133, 589.373258342776, 1339.283780692731]"
155,"[2661.187879493759, 213.6502690840651, 1337.362763344899]","[2566.1800679508115, 232.5113032075119, 1170.9121585348255]","[2603.197446648909, 589.6548570900484, 1414.1754503702348]","[2503.728967273668, 610.38898404753, 1251.3895124085145]","[2341.534234571165, 514.033089019824, 1549.2753824257627]","[2405.094610235979, 137.47340919105793, 1468.1884041207147]","[2312.1189090709036, 158.54609467262918, 1299.56522448826]","[2246.2073022595505, 536.8713280073396, 1380.7103899006052]"
156,"[2665.2993318496756, 138.4860806871409, 1281.3777443032468]","[2545.7179595399916, 170.86512439014797, 1133.9331118833552]","[2646.7556345283415, 513.4155463842446, 1380.0010500320318]","[2523.5171932517665, 547.7694975546715, 1236.9792452654547]","[2406.3214002014283, 448.00813297796816, 1554.2179528785957]","[2429.6040088612053, 72.3771773831331, 1450.4320327788766]","[2311.816767086725, 106.9355417694155, 1300.5847741586176]","[2286.35171333751, 484.46986989554637, 1404.8834897974734]"
157,"[2661.2151100570504, 70.2132311884703, 1246.7166244539437]","[2530.6273767661087, 118.06144423455166, 1113.5046913313588]","[2676.3397646911358, 439.29684608763927, 1365.8428576114477]","[2542.663185159833, 489.076620174426, 1237.4851925319183]","[2449.65347350451, 378.40341806359055, 1559.087769093872]","[2438.7051552424737, 8.63546323496539, 1434.3319845100402]","[2309.8145662450725, 58.68685773184374, 1298.66920491769]","[2318.766177731528, 430.4519901657579, 1424.2455359606224]"
158,"[2665.327721683699, 71.30121026648193, 1211.9246030650904]","[2540.4501162484526, 137.8351767379014, 1081.2844803218677]","[2695.8718812080338, 426.6153515569874, 1365.095895117737]","[2567.890939808841, 494.7831959658048, 1239.4091112650963]","[2461.9491436561902, 359.9719870369736, 1547.5160004351646]","[2435.674183461466, 4.279527201437864, 1388.7560799232485]","[2312.6580484371284, 73.14223267867395, 1255.9130367936546]","[2337.01870849426, 430.84811625479625, 1415.6375466743261]"
159,"[2657.49045707331, 80.1940128274198, 1214.193693220277]","[2554.6159934408147, 168.65010213358175, 1077.517463754389]","[2676.7474157735473, 411.4973514002808, 1415.464150027102]","[2570.1464762249593, 501.10068433170727, 1283.4390523262214]","[2417.27121987995, 333.93164222065053, 1553.6449899665313]","[2403.0231823875597, 2.7481530967583683, 1347.4249573863312]","[2302.375752475739, 93.69796500835139, 1209.1479081146147]","[2314.6540730567317, 426.84854680922786, 1416.3164208028659]"
160,"[2664.6150333117716, 84.4464861929499, 1258.10524283387]","[2594.020342669186, 188.2521523368395, 1112.061413681364]","[2649.8743151619456, 396.5639929697493, 1488.339694172058]","[2574.7064399350133, 501.27403369517674, 1346.182239520054]","[2365.856610555895, 318.4031290320589, 1563.5932842601167]","[2386.515906384622, 6.615042271850275, 1329.5556925610304]","[2318.4862734488725, 112.94640445737882, 1182.6273894730996]","[2295.750771950092, 426.69427788961843, 1417.3702889362369]"
161,"[2647.7221980883965, 69.36318015360077, 1290.864618287524]","[2617.228537195315, 179.00670741239003, 1135.5054850522545]","[2602.5000302860794, 379.49998875891356, 1519.8026991707732]","[2566.7609429329264, 490.30787448089194, 1367.2659032657273]","[2304.6269716298143, 319.4121605294893, 1529.7713413927609]","[2356.4632046035827, 9.252956112922458, 1298.4134265836713]","[2328.817063337499, 121.25695558971906, 1142.8078008364018]","[2274.9262298233657, 433.50096038542125, 1374.4504555706017]"
162,"[2599.9579353708154, 41.6265682423726, 1362.247020371837]","[2614.332744412927, 140.02649703974376, 1197.326295228814]","[2542.1134745971367, 372.92635813108785, 1555.9916898949746]","[2550.9294547707796, 473.2049284147247, 1392.6220756962612]","[2243.920556889593, 341.6344131412408, 1505.592503293083]","[2308.694744618197, 9.496869039822373, 1310.9102794501844]","[2326.144550856323, 109.95506611634849, 1146.2106416476456]","[2259.5390572891292, 444.3746520862819, 1340.5971347647937]"
163,"[2534.154582250366, 32.31779866081342, 1410.5921228225413]","[2586.1736565319807, 110.04405983205811, 1242.245245990066]","[2477.6240182447277, 386.91174519026896, 1557.935116578622]","[2524.117705923042, 467.126360273226, 1389.9259009350947]","[2190.7529968523845, 374.58248182171644, 1457.978694311616]","[2254.152567662153, 18.488133476244453, 1311.044963073383]","[2309.354447510928, 98.0267019029526, 1143.2692664314288]","[2244.438403494334, 456.4971036705357, 1289.3642295404884]"
164,"[2468.656772166583, 4.370579266730595, 1456.7267308650871]","[2548.841117631339, 59.176037449252014, 1290.4292287797641]","[2430.2832998110957, 376.02438760125335, 1561.8145644185622]","[2505.2229432523895, 433.8169555649607, 1394.8798078906273]","[2158.3480904897633, 378.631484118977, 1425.8633783942103]","[2203.2990786938, 4.928976475370512, 1322.2387851819844]","[2286.7367349086285, 61.30903183070807, 1156.7644286387215]","[2240.633384320645, 437.4111531273162, 1259.1389146240845]"
165,"[2392.7366884652924, 22.40755504247975, 1470.0173210976986]","[2491.6155982490327, 56.51875987832657, 1308.315702031434]","[2387.1660648738493, 402.5891677848703, 1547.9495921831217]","[2481.2296096499927, 440.16565170371575, 1384.9673802444192]","[2129.0257630133083, 423.86108751245376, 1388.734737383798]","[2140.7688023449186, 41.064887205320225, 1312.9628300848815]","[2242.977563238216, 76.4570980104157, 1152.2672283999377]","[2230.4579497134873, 461.6646603699896, 1226.5454428251699]"
166,"[2328.011014064639, 0.3530612498414798, 1469.6315177260733]","[2430.8758304275134, 17.043173901801502, 1307.6799928850814]","[2365.2678633693204, 381.3389743758565, 1533.6954746016768]","[2463.7478099093173, 401.96773825784504, 1370.2962755884337]","[2111.9558895181244, 425.81041561655155, 1371.5424147480178]","[2080.524635186547, 41.60930755598232, 1309.7864701417454]","[2186.838461476798, 59.231347480945225, 1148.8232760931953]","[2217.7788512756915, 445.8593706617813, 1208.9924038115332]"
167,"[2284.994988465205, 2.017998520259981, 1471.9348454259061]","[2370.7152603028035, 9.296141333401566, 1299.635424831102]","[2377.154636110487, 373.80745795081134, 1534.5585357784416]","[2458.893460974904, 385.57397449126563, 1361.343474059559]","[2115.2654200426955, 453.27691995507024, 1402.1314874896993]","[2028.6939352102884, 77.51693059155228, 1341.1231250671615]","[2118.041220251474, 85.26518484661436, 1169.427630071894]","[2204.2626294118754, 463.5292651389004, 1228.9340509274616]"
168,"[2242.5585047619597, 5.601332828629349, 1455.447070910691]","[2292.7984621990327, 16.98433891912296, 1269.881986497997]","[2397.1571809399907, 355.7495466128473, 1519.7744142326117]","[2443.9927728960383, 372.1531515762405, 1334.4085784420854]","[2128.3241015226604, 479.1305286898901, 1449.459489252082]","[1978.89984205539, 124.20799195969201, 1385.3143765645398]","[2032.8439549457512, 135.54183183848082, 1199.6159852199305]","[2181.9887575925, 493.11442475909223, 1262.5169279434492]"
169,"[2195.7775607900417, 20.81568033274094, 1462.818199076739]","[2210.5852637125945, 48.39076198541805, 1272.7961648016817]","[2406.695875920423, 340.3296814469646, 1526.5896411623273]","[2418.92730802309, 373.2277153517799, 1337.9331929769965]","[2149.03634061814, 501.7210102225742, 1524.9516954451399]","[1942.521377270278, 176.8749431051309, 1459.8455170148322]","[1960.8959680917203, 203.98582929924817, 1268.9274978238298]","[2167.266860411277, 531.6261786224024, 1333.1280917357674]"
170,"[2153.340087693641, 24.997841292412907, 1433.076726648632]","[2141.6700138144956, 80.49692263669013, 1249.0341010163563]","[2405.0837025138626, 311.6320863308222, 1504.5504376173765]","[2391.673178310416, 372.3751595895094, 1323.0192257014435]","[2169.364194280838, 492.55206357554744, 1568.9131230373212]","[1921.1591374359593, 200.5052280219352, 1494.649353419894]","[1912.8037544725491, 255.38487450770506, 1309.0672212868853]","[2161.0324117349087, 550.3350198050828, 1382.8629221291164]"
171,"[2094.8880725795007, 21.03743917438436, 1377.1667796903682]","[2067.746792181165, 107.2140465431292, 1207.0933545329453]","[2377.340548300873, 273.6379624198327, 1461.1673987721804]","[2349.219043397197, 364.67179260130075, 1294.598593972383]","[2167.150845294248, 457.0464130269448, 1582.0802144626732]","[1887.4125519828215, 199.3455709669409, 1494.051951189941]","[1863.3262516918767, 284.94212433543856, 1321.9607080088015]","[2143.2921183712674, 545.5750398121625, 1409.9860272332996]"
172,"[2033.7671322941283, 16.09976549478517, 1335.4307394407533]","[1995.7376808451622, 124.59969349368896, 1180.9329946327828]","[2331.3579867985463, 248.10181842249142, 1426.300207051136]","[2292.8235998194623, 360.9784362460832, 1275.9768416788766]","[2138.883941771402, 419.3126656272584, 1587.7897354814104]","[1843.4722002995688, 182.71745232167007, 1492.0462243723]","[1808.2954171116612, 290.8300485945101, 1335.2132678816488]","[2104.0416241619614, 530.3253535468549, 1431.312382763934]"
173,"[2011.6384700322183, 20.580765425507746, 1283.407778612653]","[1964.074252634532, 149.30060368295065, 1148.2897740153794]","[2312.861294211106, 241.36263643966439, 1389.0614818904733]","[2265.015359200222, 373.8184993758313, 1258.718262332421]","[2129.312235771425, 385.46662800610176, 1583.951355313503]","[1830.002521433602, 160.8555792202574, 1472.7048562927598]","[1785.1512041854633, 289.55985912204534, 1335.0608100503928]","[2084.800932880628, 516.9958823574934, 1447.0507890117854]"
174,"[1970.3477599479784, 10.795180393753851, 1229.5116259532447]","[1913.1584007873414, 154.7577077453703, 1115.0904975662368]","[2266.153823883715, 227.76529801673777, 1356.2604720570644]","[2208.701202163263, 374.7523043281411, 1247.094725409835]","[2083.9203132414486, 335.42183403513707, 1574.5247564781116]","[1789.9821790281833, 115.51916299379933, 1441.651130795105]","[1735.4157003300954, 259.9335347564951, 1324.6498298588383]","[2029.608378100716, 482.5434317556444, 1458.643718018688]"
175,"[1961.3637380558866, 13.763897955500347, 1202.2388689693782]","[1892.209584363578, 164.46217066689786, 1104.280917107739]","[2236.226192406718, 239.58302591866862, 1357.4770151362459]","[2166.517611279414, 392.6423198836897, 1265.0826957430263]","[2044.1605016321419, 304.9236985439167, 1583.9271132384165]","[1771.4468105640594, 77.07522672671865, 1422.2962731347145]","[1704.8774497803752, 228.74825149271572, 1321.8665486847954]","[1977.6000341392328, 459.16784081735085, 1484.925019167339]"
176,"[1980.3808141309707, 5.885126949815025, 1177.4147436232693]","[1903.1485772540398, 157.77014230289458, 1087.6698250918794]","[2218.9883947030035, 241.48819289790984, 1372.8633230516011]","[2140.5726784857993, 395.1374664561729, 1288.8037002047804]","[2005.8001196535467, 266.5393323569142, 1588.1804839922943]","[1769.9820575379372, 29.731607157981237, 1386.3782175427234]","[1695.3878289903846, 183.06275998224376, 1294.4675302921105]","[1930.850137288338, 422.28519180762214, 1497.910371017868]"
177,"[1996.9315187340512, 20.099189115949656, 1184.0545825137144]","[1919.0045736744903, 169.75848768142825, 1091.2240256339967]","[2175.3676059745576, 263.28817052920317, 1428.3130756733526]","[2095.197420847054, 414.1842924575203, 1340.984696485341]","[1929.5605721344698, 252.40357829982165, 1606.9151690794927]","[1754.989868381042, 8.735545423033928, 1356.7888589419383]","[1679.8389463578123, 160.23793955815606, 1262.3342175510234]","[1853.545116976009, 406.153441147899, 1514.1488166652157]"
178,"[2033.9237347226315, 57.802463032257634, 1189.963253965808]","[1963.7504068150045, 201.3146606582956, 1082.4087101894568]","[2129.6268028046534, 311.4652150299886, 1467.7017287937651]","[2055.9499868182356, 455.8669975793367, 1365.0226365175708]","[1853.028011408743, 272.8752180325274, 1587.877436540278]","[1762.4080134187495, 19.241673703261682, 1305.2641795382287]","[1695.1020861299348, 164.89248125645295, 1196.7373616506768]","[1784.2909387372213, 420.64075977359823, 1480.809582337823]"
179,"[2047.0925951093852, 47.35227997752348, 1239.0029465668188]","[2001.3382844385694, 180.67408435472385, 1107.778458620889]","[2064.955705910929, 321.72850468722595, 1512.9393004479293]","[2014.5898912213247, 456.0842480871968, 1385.5228064839118]","[1768.5697193603373, 278.44570589621003, 1565.0950892691762]","[1756.8234470579378, 4.021675352482348, 1287.6681828142118]","[1714.026380925857, 139.54263843047625, 1156.0444938870241]","[1723.9701380927042, 416.1022764441509, 1434.387354896906]"
180,"[2019.2412589345115, 58.976893490282436, 1310.333031285638]","[2006.1104871845132, 167.8673439776994, 1152.034328416909]","[1986.9331668376162, 375.8380969704974, 1532.1385639156038]","[1968.5236733884124, 486.3590384778381, 1376.352312765948]","[1685.0788810576144, 339.9165172040598, 1526.489646705543]","[1724.0983671509487, 22.460977481220173, 1302.6332823056646]","[1714.0054829754795, 133.47214119421798, 1144.2130468241824]","[1673.0940325322142, 453.1746972932983, 1368.211682548503]"
181,"[1920.2422661557982, 37.705260097896186, 1395.6094014215234]","[1947.5520965024039, 105.85172404322638, 1217.569351651218]","[1883.6072678619864, 400.077075299656, 1529.725298460348]","[1905.484457837698, 470.7459987796224, 1352.6647556481842]","[1585.5267658336902, 383.25847954243915, 1472.2498328282043]","[1629.0259572530326, 19.387129213184878, 1337.6479285568787]","[1659.5594786110737, 89.36350573090594, 1159.62173219008]","[1614.4299557694535, 455.566343092404, 1293.478626059952]"
182,"[1848.019898700484, 20.79903137576659, 1436.564047371719]","[1890.0633628128041, 45.61121852673406, 1250.2719938690352]","[1844.6076743910867, 405.4850242993698, 1488.0186192266901]","[1881.4822336875736, 433.4774276365963, 1301.7933893568231]","[1549.1763775407214, 404.977343084111, 1416.1968181951602]","[1559.2677060458311, 18.076095185919684, 1365.0323643051524]","[1604.7083942910133, 44.36217529496818, 1178.5745899051383]","[1593.2786929258768, 433.52085263246386, 1228.4117822382666]"
183,"[1792.5034847572394, 20.244358442009695, 1467.9337997447471]","[1824.482150417156, 10.301931339996951, 1278.2853360284337]","[1833.263066475181, 406.0265469939749, 1455.5528108759634]","[1860.4544958297538, 399.80907886018497, 1265.6973045885516]","[1535.327447633176, 428.22241315492886, 1399.1614059199392]","[1500.9793216527303, 39.5439807322572, 1411.8694462537032]","[1536.473642969003, 30.62937477704862, 1221.6511539028825]","[1569.6448251330341, 421.46618364049766, 1207.3290915063324]"
184,"[1732.8177745812063, 57.61154603890816, 1501.8106598923787]","[1742.3524711013622, 10.404846628378554, 1315.3471412163174]","[1800.246743694616, 429.17809468873327, 1412.1771648143977]","[1805.2891668389186, 386.0278628963239, 1225.2660215588817]","[1500.3007676256407, 468.52439630946344, 1381.8034921501003]","[1439.048098329275, 93.58245509459005, 1471.6859882220892]","[1452.0777441051816, 46.94935147358535, 1284.1282697258118]","[1512.1410528860079, 423.82070260976536, 1192.371833487782]"
185,"[1713.9135586307395, 89.32032265226546, 1543.9303053995654]","[1699.3016306448812, 15.297597850923164, 1366.7435268929673]","[1791.6662834072536, 438.25077586458514, 1392.7860630282225]","[1772.778687436424, 368.49642767632207, 1215.0201111834945]","[1492.9459976217786, 494.6962382520364, 1388.4987983491342]","[1421.1551144959321, 142.01778924041983, 1539.7475754708357]","[1409.9165733679001, 68.14834156759132, 1361.0318355828042]","[1480.4228688058831, 422.5494679959515, 1207.775306032068]"
186,"[1668.2709436854957, 97.72826903062965, 1529.0953594070104]","[1627.3990500501257, 9.718115033666852, 1362.7471468884646]","[1750.6324203090694, 424.7445301438524, 1336.9509305857528]","[1705.7448381727197, 341.2576986963133, 1170.1031018531273]","[1458.087772228448, 503.89469195022497, 1361.264728473538]","[1381.3898296267819, 172.6973667333718, 1553.196928085568]","[1343.684628310958, 84.43917282305092, 1384.9378279116897]","[1418.9844779907676, 417.2706617173407, 1190.999712527883]"
187,"[1616.4515443197802, 97.65322709023827, 1535.1204770238942]","[1553.4731927655612, 0.21733083920823237, 1381.4064566441737]","[1707.3952797684963, 398.99626954348787, 1308.0430956342288]","[1640.7562505055635, 306.3681355158394, 1153.762790431527]","[1425.7656122547687, 505.74539398140087, 1349.6079222327342]","[1340.080876491031, 199.72804382401526, 1576.3759079313086]","[1280.0502487671945, 101.60474772164004, 1420.5219433138195]","[1364.2978446631903, 409.20355070565347, 1191.7334406556624]"
188,"[1551.6065488753668, 111.19518085888635, 1537.3340162210493]","[1465.7453691962833, 7.682936544826447, 1399.4895393450863]","[1644.5162911652133, 383.2108030629996, 1276.531772258928]","[1555.3723038870446, 284.7602794272269, 1138.025498263918]","[1378.3439866968627, 518.4997791376917, 1333.868298915036]","[1290.226158532234, 241.33573190611364, 1594.305529663251]","[1207.0178328645034, 136.69408477717056, 1454.1312951705443]","[1293.6428371654854, 415.39396363017966, 1191.6787354246217]"
189,"[1522.5033972311967, 121.95102785125499, 1547.0865016226483]","[1409.1628149493, 16.061557456416896, 1432.9402832379528]","[1599.8697425547443, 360.34293523269884, 1250.731517697206]","[1483.6307795485195, 259.73926941378585, 1135.881398363255]","[1357.2830197484045, 525.5702399674353, 1330.0404055376757]","[1284.1477307494047, 281.5706732281846, 1625.8911327839157]","[1172.9907344665985, 174.10214197826707, 1509.1994331721976]","[1244.49582061695, 419.6002685454952, 1211.4133480932833]"
190,"[1488.8541048566372, 111.20499767639002, 1549.0983695089183]","[1349.855826007094, 0.8641362959018684, 1474.3160220551113]","[1524.5100994918382, 297.4674426808623, 1210.4577325223556]","[1382.8697578101746, 192.49861656307746, 1134.6771072956874]","[1311.7380056648385, 493.3264436007015, 1304.295719763528]","[1279.7859367329913, 301.08454506092437, 1642.5771552796307]","[1142.3564096480663, 188.63166245965783, 1565.183421232348]","[1172.4437727464585, 382.2240978629919, 1225.0722930750856]"
191,"[1464.1569688289692, 113.90513607281895, 1552.7529438715942]","[1311.507057102814, 2.231257131236755, 1516.4903472165915]","[1447.5944037921172, 255.42586846724538, 1191.726500057461]","[1292.324719331442, 149.08532563016564, 1154.2277261496847]","[1259.2415050252985, 471.5126699281315, 1293.0574418415865]","[1279.2247431752091, 323.8383997042076, 1653.8970072787956]","[1127.621905333853, 209.67470996054266, 1615.0956246686178]","[1105.5316557599951, 358.55602827305523, 1252.5970262005585]"
