452,"[3600.024398242692, 102.86065505184497]","[3593.811807546921, 144.1698921130457]","[3494.3563193443747, 466.66228100867187]","[3482.3971439659967, 509.41905345329104]","[3203.9617639873427, 377.86033054123294]","[3316.5760318444677, 13.98145756635195]","[3313.068204198567, 57.73513817716112]","[3198.269126437635, 423.3888757954982]"
453,"[3490.2770287839107, 83.02541112107764]","[3487.836777429399, 157.57583222050806]","[3395.8580949860166, 429.29701415350627]","[3387.7071389506236, 505.2389299627827]","[3102.850727652224, 354.9501987922369]","[3204.223430761978, 8.564928422425231]","[3204.576973809586, 85.54317516800546]","[3101.0914000986527, 433.9034687222094]"
454,"[3413.0656835737136, 90.2111104805188]","[3387.344760267575, 188.52621153645376]","[3318.7742140701957, 405.6588619293778]","[3287.4839884492935, 504.7708216683025]","[3027.952961087425, 317.9220578691541]","[3129.0296702306914, 2.96381026516182]","[3105.940868692578, 103.8856933846644]","[3002.611318802646, 420.73422561769263]"
455,"[3353.3977998009686, 103.93154302204927]","[3295.842537597912, 217.76376462087842]","[3280.9730200505164, 388.0439946040458]","[3218.2844926609528, 502.0536558137235]","[2996.5198513472988, 283.50972975026775]","[3075.2929937270633, 0.5248350110148431]","[3020.1871266651115, 117.12831721702948]","[2939.10627656106, 401.84355673496134]"
456,"[3276.409001430823, 120.64124815513719]","[3198.858114027253, 229.99209153585116]","[3227.2414794788833, 408.021605066167]","[3144.9793227651844, 517.4872642016173]","[2950.751971845418, 296.8893358910275]","[3005.848746194277, 10.73727811263621]","[2930.622794814123, 122.91443188559447]","[2873.2571769390756, 410.7496804818752]"
457,"[3207.2134492228247, 148.3788837951235]","[3091.7351390474805, 212.89039572994233]","[3136.662666266716, 468.87394838726226]","[3017.098177083688, 533.4675760097093]","[2898.327747938245, 326.9387771242038]","[2973.9111221247317, 7.909661473583757]","[2860.0504144140914, 75.42325472582951]","[2782.039209690387, 395.8561609625403]"
458,"[3116.295516648228, 168.42803543886626]","[2969.600745502471, 174.95316305959764]","[3007.9952406025413, 510.96158884390854]","[2858.0226546906833, 517.89975917258]","[2828.9036465913873, 362.08983345765034]","[2941.01482911348, 20.739488994518666]","[2794.9886815956643, 30.070947368006415]","[2680.3592523605507, 372.5280429753856]"
459,"[3010.0532618280286, 161.3535642674961]","[2842.8239005373516, 117.63121312356913]","[2880.645163063964, 520.052177184216]","[2711.160280558233, 477.89396913051274]","[2767.8818343246826, 418.230822700949]","[2899.6779306174703, 59.331452744011195]","[2732.2132580216066, 17.668476319575866]","[2598.007455701766, 377.6877043954458]"
460,"[2933.9953931861046, 128.39688388354472]","[2761.5465228163134, 57.47667179840967]","[2785.8801151750918, 487.101319226287]","[2611.75406298811, 418.87190189668564]","[2715.801331673641, 445.26166459286884]","[2865.4615129567965, 84.90835148328081]","[2692.225675629451, 15.244201262688717]","[2540.250061386451, 376.8631391087068]"
461,"[2838.5850320358322, 108.63411864493393]","[2667.670717635433, 20.400979731858495]","[2663.4608538116154, 453.4738657121465]","[2491.3686469790196, 368.7082210726639]","[2637.3922781160095, 460.46192906144205]","[2813.275007329188, 112.90425288588283]","[2641.0196489894442, 25.25439935314527]","[2462.921882061342, 374.15234623952887]"
462,"[2742.2821551410525, 111.24866773255772]","[2580.6732457250237, 17.430191362106513]","[2538.463300518607, 436.9086975346198]","[2376.503123892893, 347.41150787133586]","[2578.858325273107, 503.1577049332451]","[2782.210222571971, 173.57623781351745]","[2618.506670990718, 79.60837462432156]","[2413.2030633093354, 410.7089134889869]"
463,"[2633.427949684648, 91.97818277004073]","[2499.110572669668, 1.6050310009285806]","[2386.64583607456, 384.07885137219563]","[2252.4990060744944, 298.84413948617834]","[2487.3988333892703, 517.1586842966648]","[2732.8017037763025, 219.90260845016718]","[2595.759563773712, 128.57092300431117]","[2348.6753324252636, 427.54647526477305]"
464,"[2544.276390416165, 81.19194490288282]","[2446.8444078254815, 4.574739000933054]","[2259.3976114751154, 338.8594286144755]","[2162.304005193737, 267.9093204810165]","[2399.4505722173903, 524.7460400938762]","[2682.5166571655827, 261.0534802601737]","[2582.0287972002748, 182.87696690174016]","[2297.5273716250726, 448.4764490175976]"
465,"[2436.8887051161537, 83.75094794039052]","[2372.064017229837, 20.53885467141009]","[2146.069170720499, 340.24799282217583]","[2082.004377050341, 282.85053921040736]","[2322.9678485088175, 539.0955397648286]","[2611.3758847915783, 276.3671373766327]","[2543.275336899199, 211.53304293714456]","[2253.812055675497, 476.3197570463513]"
466,"[2315.9089397861994, 67.56338466359583]","[2285.979680126624, 4.563116917476498]","[2051.6450879848408, 346.85724094352196]","[2023.2989596098528, 289.54176355787564]","[2273.3357355185017, 526.3519129773915]","[2534.2289529011573, 241.11022856075422]","[2500.844093024156, 176.77437869051622]","[2239.5108170406793, 464.0955803599921]"
467,"[2154.6104773337415, 86.21664220042047]","[2167.301001998423, 19.539957208384543]","[1949.2491647771017, 390.5025799947964]","[1964.5035275447258, 329.2381786278129]","[2210.6281425134002, 539.9783908544105]","[2411.6128381861176, 230.22721579779503]","[2420.879661217118, 162.59975977135176]","[2220.2695109480233, 474.38057500575565]"
468,"[2009.2529468819848, 102.69447479259472]","[2059.2411227986136, 17.430684026762012]","[1862.9736685970195, 402.802789575155]","[1916.084006683257, 322.6823338163799]","[2137.3387417890035, 533.4349800144687]","[2278.7890646173637, 228.2019719071029]","[2325.639804001683, 142.063753051656]","[2185.2005811630056, 449.08014931086973]"
469,"[1863.0216734499409, 129.213443209111]","[1936.0648547875285, 19.50971714994658]","[1774.675938242593, 404.0859009748025]","[1851.265805992844, 299.2301594557788]","[2050.8498644424776, 523.5185215183957]","[2134.091568661791, 243.7939377202639]","[2204.3142513331973, 133.10323503055645]","[2122.5603127714394, 414.25306682624125]"
470,"[1748.6115355534914, 134.1905962466605]","[1844.2110666989204, 3.578148253967986]","[1729.3834830889236, 368.3487477822925]","[1828.8549529850357, 242.34519472902883]","[1995.589915768208, 488.7949115270282]","[2009.6246040544436, 249.90385990292333]","[2102.8818951099634, 118.0292268509242]","[2090.8057751352753, 357.9920515978851]"
471,"[1657.289946776744, 151.7993750503832]","[1783.2204997388676, 16.355080209414695]","[1710.3802652485824, 336.2780101592781]","[1840.0314142815087, 205.6031688163233]","[1938.6161218176414, 490.4353274790732]","[1880.874177910863, 300.7678996924959]","[2005.2974436535744, 163.50168089679173]","[2065.38593282707, 354.12035344200024]"
472,"[1545.5663320696658, 121.7554526438651]","[1698.8476915279464, 5.201406671311398]","[1658.4461780392942, 263.45185814170446]","[1814.741762772977, 152.144810237631]","[1821.2202393829969, 473.00211317320174]","[1704.8912090334647, 325.2684398512775]","[1857.733365121963, 206.26598387317338]","[1976.5606480252743, 355.140409648785]"
473,"[1494.5689090187548, 109.08114912992255]","[1662.9446054313328, 22.587385078931447]","[1636.3899991778183, 251.1561200973381]","[1806.8736194728472, 170.3383707219914]","[1734.302436561786, 494.0898302268133]","[1590.3470906435427, 345.40246315674926]","[1759.166310009625, 256.28383575917155]","[1905.5263727785834, 406.49113540210124]"
474,"[1422.7882308945625, 69.66264324308162]","[1597.2885316774546, 15.363301180630906]","[1583.7975818281432, 252.53294137343522]","[1759.285614212157, 204.2218531479145]","[1606.6961878161578, 501.773034913632]","[1445.1022823869487, 312.0692342421368]","[1620.9504316396587, 255.40951592813138]","[1784.688777022799, 447.10059990989834]"
475,"[1356.8209974116642, 46.74038742586916]","[1522.6902867325948, 22.75533721260243]","[1529.9867336187108, 296.3017211315658]","[1695.3991103078808, 278.3247937090851]","[1458.194904202283, 520.659232090775]","[1286.3902520885636, 264.5551275892056]","[1454.60999852701, 238.88531550658175]","[1628.0575930861935, 497.4045508454952]"
476,"[1338.9900917750322, 11.73275323130962]","[1470.8494869449692, 3.3261217888688077]","[1504.7371261859698, 334.44494606696946]","[1634.431313720798, 331.5589859266628]","[1325.80077100947, 496.4371929019111]","[1163.620891564157, 168.1746597829898]","[1298.748053180224, 159.09395811204206]","[1461.7291824679537, 489.93580785144366]"
477,"[1343.809120796485, 13.058823109290042]","[1427.6129922112675, 0.3808358009171925]","[1448.6607775309767, 385.94815991833303]","[1528.6190746896175, 377.77581610831004]","[1187.8744507277593, 460.5843304664266]","[1088.49934906857, 83.72017697023043]","[1175.9505931180117, 71.44882174723111]","[1275.0382319482214, 450.6662717578734]"
478,"[1355.704589618373, 62.19403447955102]","[1385.8643303056876, 19.0264738185636]","[1383.4710398729896, 440.4073486890143]","[1408.7202974334828, 400.7169054954607]","[1084.347587572602, 442.86553885291056]","[1063.0886283677391, 62.061267563282684]","[1096.7212793428662, 19.90855323819488]","[1116.714118037047, 402.50576272591985]"
479,"[1314.2793219414446, 104.76423040191077]","[1316.0109211581043, 23.448737630257547]","[1298.453571433214, 456.64286386825944]","[1294.95747244523, 378.35240847953133]","[995.1582266532732, 435.4729968680859]","[1017.7025800046064, 81.4829716573434]","[1022.6326264223569, 1.1171828944937428]","[998.3757412694677, 356.37913374555256]"
480,"[1255.6024731537248, 142.06921744733478]","[1246.2393773055608, 34.60458035706921]","[1209.8559046856562, 463.49955521507405]","[1195.0999675918356, 358.759692184407]","[909.0700301397451, 433.04979440046947]","[961.6063765917747, 109.76186123698432]","[955.2460659777182, 3.0857770240723448]","[900.7749196211627, 327.25824352246315]"
481,"[1191.6478567195336, 176.03369627785492]","[1171.225903611966, 51.72651889680196]","[1125.4844160480536, 472.09063442295337]","[1099.6078913946576, 350.40837004023433]","[828.524152026575, 444.1913892695543]","[901.4618696697543, 146.28965712400372]","[883.8658092336433, 22.55628906124753]","[808.8301889942921, 321.1076613726443]"
482,"[1118.5192120491945, 170.91055969426492]","[1080.4412410812206, 28.210753403285665]","[1034.6023333981495, 432.25568874498316]","[991.114483484167, 292.29344770341066]","[744.7012101055177, 423.950092983802]","[835.2560337479396, 160.45053229882313]","[799.7623222217255, 17.886292079005628]","[706.9352697750843, 281.83154674460314]"
483,"[1039.1072095458796, 161.01704736069368]","[978.5080211288266, 1.9714459573504732]","[927.2094076373936, 376.40859078004434]","[861.3243847545898, 220.34536163282664]","[653.0412723225178, 401.87529517923764]","[771.2890670044336, 183.7899006553292]","[712.8756708836042, 24.26364727739595]","[592.1405208391644, 242.6194482768079]"
484,"[966.0965037720247, 184.4362724669061]","[893.4112920201533, 18.13261768846408]","[839.5062298736495, 364.64301552487177]","[761.6549193787573, 201.5244150857491]","[576.7873250251578, 418.27356561346915]","[709.5055391302599, 234.93680448928356]","[638.761255006985, 67.68736433025927]","[503.4582326549096, 251.20720142314988]"
485,"[902.8790880937734, 190.60465874841208]","[815.010332429764, 21.613608248900004]","[747.0327729260409, 327.9169955322371]","[654.1885148381981, 162.40151244190162]","[506.61833889278023, 420.10924142215214]","[668.2070152002045, 279.0747725144868]","[581.8498166911963, 108.56241423016748]","[417.5377892127043, 249.73666333052512]"
486,"[818.750509879728, 168.065770789785]","[719.5933908140648, 2.9749205798367484]","[625.9623461524614, 286.7890495687253]","[522.0579282278297, 125.46117821858809]","[415.06259985029226, 406.67285248826227]","[613.1174693695033, 283.757560733134]","[514.9622824520611, 116.80878702642747]","[314.0680486270503, 239.937551219091]"
487,"[759.8808507777806, 185.20619240945632]","[655.1376755771967, 23.965580153949414]","[523.1907054478294, 321.4976408136989]","[413.9856586413904, 164.1756960945812]","[350.2948071520071, 442.7034700304272]","[591.6629218074768, 302.1035257221007]","[487.33138693491657, 139.07411191517383]","[243.05312220501378, 280.0156807091897]"
488,"[666.1420325244941, 163.8545342641354]","[554.7301678555281, 9.291699915785223]","[388.6355637650639, 325.5580951946848]","[273.3945421897629, 175.13755719152675]","[272.5942886333271, 448.8768319922207]","[553.7545137292353, 282.6976277900234]","[441.96660951963776, 126.45043687333452]","[157.93696472007213, 293.16497837595546]"
489,"[558.5826426079908, 173.02352154292367]","[451.4941458252459, 16.95152360201455]","[248.40554176706442, 353.33634379226174]","[138.04899771399656, 201.21299848396785]","[183.69966999370536, 455.18189913152656]","[496.63349738140715, 270.7399435161481]","[388.53375554037655, 113.2680440989132]","[72.8578456828601, 298.2209889253805]"
490,"[444.03031423455985, 172.6051036735292]","[339.7895077211975, 16.71840130615561]","[118.47466102984264, 371.0983170183002]","[11.788444690395998, 218.96577808293893]","[111.46649378752635, 452.089755454568]","[438.6296843938789, 249.81178604442204]","[332.7249778060024, 92.81164471514768]","[3.0660221195489252, 295.5883564105889]"
491,"[434.1373925539715, 178.00363410193586]","[332.22942017625195, 24.392252676944977]","[116.6495397746679, 399.6231658716172]","[13.655210441083785, 249.47856837802033]","[187.20607411999762, 452.2439872884927]","[504.57296131923624, 227.32847188142432]","[400.21346204788756, 72.99990540543878]","[80.82887437901714, 298.4019902759171]"
492,"[400.74009568991096, 167.58608602282436]","[309.5930253871426, 11.692999563873746]","[106.75677328304825, 391.54593330532805]","[15.830796705215297, 238.73379645143916]","[246.14079616335047, 419.34687293976833]","[538.4141486461671, 192.60610314542998]","[444.22455152167555, 36.25561146653616]","[150.50376089115022, 263.3467597084999]"
493,"[324.44545438691273, 173.02514577040424]","[253.37922507935951, 13.72366659305347]","[80.99017106059459, 390.400325726341]","[11.68986840350344, 233.87177950818008]","[292.0124397588546, 402.29036417820754]","[531.9901528706935, 182.50388832623716]","[457.408658775732, 22.87218680193458]","[216.77734130337961, 242.86490583941313]"
494,"[247.22397846918716, 184.98768218926347]","[199.62576428250748, 19.397119141255118]","[68.5722125031503, 383.70656552763734]","[24.032938422212744, 220.5578225449555]","[329.8069354609998, 383.71874876072565]","[503.6107867279509, 182.9292830361805]","[452.32281994684877, 17.03395595152317]","[278.64354086048337, 217.82261310957068]"
495,"[128.92649809924464, 175.78607536158495]","[110.05667611111792, 4.953384683671505]","[17.12275912187024, 354.85214353815434]","[2.258439368300025, 186.42888039034995]","[308.25408033477083, 361.5941958909201]","[414.2971325346712, 180.4040496016097]","[391.8186293898015, 9.095940815312918]","[286.6142345966006, 190.18011774322383]"
496,"[67.44450129394633, 173.36280431673083]","[74.24941315478756, 0.5872936448473559]","[12.893716768031679, 341.79498870003533]","[24.26163659350661, 171.58123938327492]","[314.81079450210115, 362.5487040483373]","[363.14776950113446, 191.74200099513803]","[366.5782438002629, 18.29319352429649]","[319.6185064420587, 188.99887024392513]"
497,"[39.38364332866409, 184.0181139303448]","[45.05395884820943, 7.014762620047435]","[21.26144006159659, 336.8068248644089]","[31.846059732457594, 162.00880891350934]","[325.1959625728918, 343.1787756496525]","[336.83157125859674, 188.4030463365992]","[339.22417640345736, 10.801251815557038]","[329.1679105290479, 165.28531189884197]"
498,"[14.895141527973601, 176.94899821541267]","[35.14480392629539, 1.6821405728532413]","[28.141932348973818, 335.46691965253575]","[53.482658089972595, 162.63345567998195]","[330.44462672202843, 352.9735242282233]","[310.6300421614951, 192.1997069398823]","[327.814011437417, 16.245384660958663]","[349.4656638809761, 176.83026542366989]"
499,"[10.650985627312485, 168.87690822530342]","[56.49299579494528, 4.888466314365375]","[39.66876142300601, 362.0986785173018]","[90.49891183958869, 201.2356937565701]","[334.5609581504207, 406.1303487683617]","[299.17245087480535, 209.92013614109126]","[342.2346476195856, 45.14700508754642]","[379.6738179280221, 241.5745995937664]"
500,"[3.8525629631635248, 160.39804743677402]","[71.0543713485027, 14.750034974411145]","[57.50518286424308, 404.004455271968]","[129.60074584882508, 261.9263890827756]","[339.8370511576378, 453.6457802133707]","[280.0469652857511, 206.714866191425]","[344.81510104382943, 60.5044580789365]","[406.86225427462995, 308.07790098470264]"
501,"[11.83914196729897, 143.3903475461906]","[115.49226957086118, 19.718186440603553]","[101.08939548350001, 429.39527994158715]","[209.19083060618235, 309.68607198454055]","[348.3187317258925, 486.62659420125755]","[253.66652165432689, 196.98554179889803]","[355.6006816141881, 72.94635646346765]","[452.7532679312916, 363.6460382157658]"
502,"[10.19006733371236, 112.54575998169186]","[154.81291648355898, 13.200971863205277]","[133.7075325344739, 435.3422856324262]","[281.71027103893107, 340.13498725091245]","[310.5526054798196, 490.62420447996146]","[183.16939749830124, 164.13437871190513]","[327.18753212686147, 64.71468649886403]","[457.1462664080383, 392.6125624885806]"
503,"[14.810669448261695, 82.33172488013412]","[189.99973054301245, 5.659100635492051]","[156.14143417054368, 433.32352535633896]","[332.78820507531054, 360.6703899713671]","[217.32678155795634, 473.16340967671846]","[74.70067522173098, 118.75938433389666]","[250.76481999228452, 42.40884803262412]","[395.6392915110887, 398.4397785118354]"
504,"[98.6375443710364, 85.21124208614111]","[272.46102419905753, 23.14500236043256]","[225.0041501664488, 452.01922786630195]","[397.74936366257896, 393.5717740691719]","[142.20206423128926, 463.74368341558426]","[17.76404496001205, 94.11502536905488]","[193.94243405686964, 32.81279000126739]","[319.76084844019226, 404.0984544336589]"
505,"[165.08897752926683, 100.52394915789084]","[319.4345031961781, 36.92783437480255]","[255.23825832466517, 465.8530932253486]","[406.9031808230895, 405.1184876140714]","[90.2061973041813, 432.75335457748105]","[3.899564227149002, 65.58200946123831]","[161.23869123072805, 3.214909659446383]","[248.15668190259274, 371.783159528481]"
506,"[202.48352274837714, 157.52037449357354]","[347.2248545482421, 90.4742562694179]","[237.75290146685916, 505.8888170401466]","[378.87542480414936, 440.59632998917084]","[42.27952161679003, 414.46088376419937]","[11.802838995230907, 65.60798803174806]","[159.61757876454283, 0.3356724423653257]","[190.17910145509666, 350.15546251584226]"
507,"[259.3853123284756, 207.5264315632179]","[389.802103851625, 132.24707541384362]","[240.8003631213813, 527.3063903500396]","[366.797445599326, 452.869997389368]","[21.29788462199063, 393.992974215177]","[45.45514637656025, 74.77429629779304]","[178.93199127808074, 1.5693228287044503]","[154.34235155326527, 321.31893162944255]"
508,"[317.79644635908545, 248.11877270142713]","[426.844608343664, 161.69867022987387]","[258.5761410162675, 546.6389498341996]","[362.5684296683474, 460.7037238206383]","[16.23764682398845, 399.88185501031194]","[81.6666324624583, 102.28872018094853]","[193.75213946827952, 17.94734792847202]","[127.40594913431491, 315.80993664333596]"
509,"[347.4953734954541, 243.55457643444376]","[438.7932684812918, 147.28740597939165]","[260.71126087437466, 526.7919938957309]","[346.5848863169427, 430.8647457266584]","[5.783674272753214, 376.59109166751114]","[99.12808411845259, 94.39854165294263]","[193.3975053985792, 0.13577101561121074]","[98.80136574906015, 282.43135485578773]"
510,"[376.6050322674234, 263.4150395480473]","[450.53526799635296, 161.18350931825225]","[265.25752041383106, 539.3623773041737]","[333.49784273034965, 437.46084078220554]","[2.4369888829857356, 390.71463035909676]","[120.57763454922238, 115.79214705656396]","[197.37595277974847, 15.487841870892321]","[77.6932748166063, 290.44293101251503]"
511,"[417.1432154801898, 254.08418937416192]","[474.175527719477, 150.88938583282717]","[278.43623517096415, 528.5734540539368]","[329.57968830511203, 425.700485872678]","[13.256833762392686, 379.92913301849853]","[158.88865893416366, 106.46860291045344]","[218.6196470760669, 5.190241789405473]","[71.17319667139779, 278.66913681842084]"
512,"[447.0402515589196, 261.42246286168586]","[483.64859444237044, 152.63712586415352]","[279.37448286123976, 528.4424994298416]","[309.95857524537786, 419.967812163227]","[15.509102720579829, 381.46729693875807]","[190.14294655096606, 115.45647823184129]","[229.21478926169098, 8.510781925465489]","[52.48174460483658, 274.47163504302137]"
513,"[460.8497668513633, 266.483224342228]","[486.2330477753845, 142.22653551526957]","[272.4608312183928, 507.7747844874008]","[291.7823837893232, 383.73687860903726]","[13.9803683325047, 364.3728662463394]","[209.2888974122848, 124.09027160252037]","[236.94007346357128, 1.4544982546191187]","[39.37490128527273, 241.4648002560092]"
514,"[472.942522267919, 292.0106982618656]","[482.4962035111105, 146.82647917617055]","[261.07900156685787, 498.01223341453874]","[264.5835750966819, 353.1276612266629]","[11.156614419438462, 371.930169291702]","[229.81514979300775, 166.66800139422617]","[241.37031226457563, 22.67367164903203]","[20.269665133327614, 227.42756943843983]"
515,"[485.8674837052579, 286.4795982015556]","[497.62371288863505, 138.75485966043564]","[264.0036005486065, 480.39465938265954]","[269.71170823535226, 332.8034617691056]","[19.841403028466623, 349.912522730037]","[248.44727425288033, 156.89363037179376]","[262.12219923093744, 10.349189282564602]","[31.065210490591873, 202.7535091950904]"
516,"[458.1899365349757, 300.35972791986]","[486.4470424654062, 154.0499420187709]","[245.92458290544982, 484.0929490550043]","[268.1151041792773, 337.60808150905154]","[0.13325404574514865, 340.78531147507624]","[219.20248631575305, 158.29750864078616]","[249.5269911901446, 13.278613242852973]","[28.15825226724131, 195.0363409276949]"
517,"[466.3586488756723, 291.58827622541315]","[493.40340271008426, 138.72724906468392]","[251.43061745172372, 460.2972709468515]","[272.4095040960574, 307.26691905365095]","[6.722320680517882, 323.27948681298875]","[228.44065945965394, 155.73692848504396]","[257.52486812402685, 4.008929930015884]","[33.490410967304555, 170.73054240717573]"
518,"[482.9360875361779, 291.87081838485227]","[505.90660279277773, 128.63264672912462]","[255.4616298514132, 432.545692118982]","[272.37765499595645, 269.1421954696745]","[16.768722923235195, 307.3527231682414]","[250.958102667604, 167.7045109205437]","[275.8364126577581, 5.314870894080253]","[39.26829550373537, 143.98515271169978]"
519,"[479.26502176050394, 280.0244026870843]","[492.8520593486394, 105.46954661841433]","[233.20737642715946, 390.2268317770376]","[240.7840285109855, 215.68091297026237]","[4.160413485892126, 288.01339545789864]","[256.78799740234376, 178.46472059837376]","[272.059992572355, 4.340677126942372]","[16.942965438877284, 112.79521514296398]"
520,"[496.72720978061363, 258.88691064073487]","[493.78460115051587, 74.64730833995576]","[212.890209213732, 340.91267378473344]","[204.14241311346055, 157.05942195010925]","[11.021846210265394, 273.05642086853845]","[300.9821545316164, 191.05780267388695]","[299.2057429845112, 6.727264876334391]","[6.588472297006903, 87.6001774595213]"
521,"[520.1917577926847, 220.5547250650932]","[500.3429742007998, 30.60125619871544]","[187.04727677851545, 281.03992396715716]","[161.9695530325039, 92.0457757525028]","[40.28992687719169, 256.86620613275545]","[378.57067903271906, 195.55808910017507]","[359.0288942888438, 4.938686932874156]","[18.00914724968474, 65.20207192799538]"
522,"[472.774157843418, 190.8132985055626]","[444.8154261355299, 0.28592588282337905]","[101.11636159378989, 245.09738591333684]","[68.94045741884614, 56.031993047566104]","[32.26449950145482, 253.92930925388663]","[407.55384837513526, 198.13766536696215]","[378.8887030023316, 6.566796083447956]","[1.0178682070072997, 61.45434160124971]"
523,"[434.9880980902417, 203.7301817620864]","[402.6337588187971, 15.256682497977609]","[53.169295490777586, 271.9653507404819]","[18.080922374431793, 85.37570224591943]","[76.82318664363265, 299.37147689737185]","[460.2961312333264, 229.14898640199587]","[426.18534462496564, 39.493551138072206]","[40.546183316944735, 109.0017561319082]"
524,"[396.5851566436636, 190.46985738571382]","[364.3255631314619, 6.271792426510533]","[40.868976265375736, 284.6194699392959]","[7.647877612719628, 102.78482578367974]","[156.9316346937394, 328.51125057364385]","[512.1278866478656, 231.87833096602665]","[477.2140992696786, 46.4365273818519]","[120.4935277421482, 142.61348260634512]"
525,"[326.49441669464875, 188.49100181421625]","[303.72381598325126, 8.341909210223886]","[23.395952410146826, 303.7738374535196]","[1.337339430164655, 126.29626411399965]","[214.88937527840733, 356.30832536119317]","[515.5501983658559, 238.24529198734092]","[489.55617351098397, 56.856742001750604]","[188.12736877459918, 174.6522310036729]"
526,"[260.4959166308193, 180.19497243090504]","[252.69158659837223, 2.0128458349157388]","[19.027774168680757, 304.805929397416]","[13.244056840821308, 129.4183411434245]","[261.03013421003226, 360.42905382450033]","[498.6593936294069, 232.9236139513217]","[487.39242331268935, 53.512754838942186]","[249.7019771076619, 180.83107443750063]"
527,"[190.85971461714487, 193.54865100006975]","[194.81285583376692, 13.544913894881692]","[10.709513163810506, 313.0118195633371]","[17.670803032263656, 135.64522157858858]","[283.37412698628606, 361.3952999922632]","[458.70228554196393, 239.2176048308512]","[459.1455514636471, 58.0340047697224]","[284.33312495178353, 179.9454902062422]"
528,"[140.40833927874445, 199.7612050078745]","[157.92132369579502, 17.933859985121973]","[20.101184225982433, 307.56838933398905]","[41.372132947916, 128.28463762364967]","[310.4804625583385, 355.850468530555]","[425.28303742009183, 245.39289759064818]","[439.38300891076113, 62.33589188479921]","[325.606938797189, 172.4512030750146]"
529,"[80.78212026732265, 192.92456596817252]","[109.0975829963609, 10.553895118111233]","[11.030846363660226, 294.16965223751885]","[43.61202929771982, 114.34124926145901]","[308.70402560815546, 345.58559772169605]","[372.53800355168096, 241.65915446068962]","[397.60040713107355, 57.99955441359467]","[335.1787412528497, 161.5613174481338]"
530,"[44.24768285637947, 196.41998360409215]","[91.47639673505091, 20.721014187848237]","[22.154221543232783, 323.13727890460325]","[73.94094970543347, 150.4658255133214]","[317.9052784364844, 392.240354100691]","[333.9292400432091, 262.3345870591803]","[378.2017613385233, 85.28480331299635]","[363.96347492484347, 215.10398037756804]"
531,"[5.951069930097153, 178.5398984800382]","[79.75368097784069, 14.002057887805764]","[32.534273468297606, 336.7621829089625]","[110.95143211641145, 175.84844692594524]","[313.8127660770469, 428.30030889429315]","[281.31477849220295, 266.26515404229133]","[352.64138778995715, 100.31131954819747]","[387.2863768663064, 262.62590836991205]"
532,"[0.19220587163128466, 150.6300235368278]","[115.41133685074185, 11.147026555123107]","[75.49913186067253, 363.53830084710233]","[194.8348396711107, 228.51482735307192]","[313.14524814608507, 483.58938654143475]","[232.7903041694416, 266.04111841138473]","[346.41397944367776, 125.17434754270853]","[429.2172725105192, 343.61828668706806]"
533,"[0.125668089001571, 113.07407621581282]","[154.6218070331139, 11.43732618357475]","[107.82869908820804, 402.7636222036097]","[265.2795945253753, 306.00553548590034]","[270.02641952878696, 518.5885027380508]","[158.92471877842684, 224.07641999938582]","[312.9772836017738, 121.59020320281692]","[426.5538519661101, 417.6416833743536]"
534,"[1.7921850943516948, 95.76561897819929]","[179.99025068621862, 23.1863677911866]","[131.00697036034356, 431.76118773524433]","[310.4577389690412, 363.9390682957836]","[186.9608351937682, 524.3638107840237]","[56.654443163075044, 183.9185117646426]","[235.75985952445447, 111.0701880306502]","[368.24000916637715, 453.37230727089934]"
535,"[28.577179941267502, 81.76118554499445]","[211.01191333955802, 24.147241272641086]","[149.35986742336962, 446.5744589984767]","[331.72275420606246, 393.06306999024713]","[131.7386626180857, 489.36073126897753]","[11.542000534278657, 121.08471123802784]","[195.6669590666158, 63.922382350635786]","[317.6218934429041, 434.04140179410746]"
536,"[105.03056514867072, 84.74474099332046]","[283.1882779268255, 40.88596436310654]","[184.23431722464662, 462.6983655022469]","[360.7045926425041, 421.9790397311331]","[90.37326227214558, 444.9627249623025]","[13.650214965614541, 64.85645789833943]","[194.14498850158148, 22.22340419020547]","[271.95992956234085, 404.0076344302959]"
537,"[160.38708382756258, 109.51446318602127]","[321.0955045109768, 68.69814911086594]","[192.05438697678537, 482.74318436741265]","[349.60249797447347, 444.2702389551519]","[30.016269557291334, 420.74369850566273]","[2.517071671886778, 46.37203954395917]","[166.02424079741976, 7.256573383154394]","[193.87373392442723, 383.0613636984834]"
538,"[225.34687406334947, 164.3910824430839]","[364.47293673841307, 117.33188987275369]","[209.1447545095863, 521.3714761708136]","[344.0601314922916, 475.87510918291315]","[3.2055968603810046, 419.4642516971208]","[24.71464548305917, 62.27827687604875]","[166.81584155457463, 17.2535929210965]","[145.0176788502687, 375.52773939109244]"
539,"[322.0808558741466, 195.46553221583684]","[427.6787928425185, 131.46213591473673]","[265.88787522151387, 532.1593675673979]","[366.39945008221656, 469.29795600361484]","[19.265336812009686, 411.0255049407919]","[81.72407947888647, 74.58204576746077]","[190.39499243561445, 12.648085672441015]","[126.98982612719024, 349.85431491572484]"
